de	O	-
l'autre	O	-
côté	O	-
de	O	-
la	O	-
rue	O	-
au	O	-
Tamari.	O	-

Le	O	-
décor	B-TARGET	HighQuality
est	O	-
sympa...	O	-
mais	O	-
il	O	-
faudrait	O	-
VRAIMENT	O	-
qu'ils	O	-
nettoient	O	-
cette	O	-
bouche	B-TARGET	HighQuality
d'aération	I-TARGET	HighQuality
au	O	-
plafond...	O	-
c'est	O	-
assez	O	-
peu	O	-
appétissant,	O	-
et	O	-
ça	O	-
annule	O	-
tous	O	-
les	O	-
efforts	O	-
que	O	-
vous	O	-
avez	O	-
faits	O	-
pour	O	-
donner	O	-
à	O	-
cet	O	-
endroit	B-TARGET	HighQuality
un	O	-
aspect	O	-
élégant	O	-
et	O	-
moderne.	O	-

Nous	O	-
avons	O	-
mangé	O	-
à	O	-
l'extérieur	O	-
au	O	-
Haru's	O	-
Sake	O	-
bar	O	-
parce	O	-
que	O	-
le	O	-
restaurant	O	-
Haru's	O	-
à	O	-
côté	O	-
était	O	-
plein	O	-
à	O	-
craquer.	O	-

Quelle	O	-
est	O	-
la	O	-
différence	O	-
entre	O	-
les	O	-
deux	O	-
?	O	-

Leur	O	-
liste	B-TARGET	LowQuality
de	I-TARGET	LowQuality
sakés	I-TARGET	LowQuality
était	O	-
longue,	O	-
mais	O	-
nous	O	-
cherchions	O	-
Purple	O	-
Haze,	O	-
qui	O	-
n'était	O	-
pas	O	-
dans	O	-
la	O	-
liste	O	-
mais	O	-
qui	O	-
a	O	-
été	O	-
fait	O	-
pour	O	-
nous	O	-
sur	O	-
demande	O	-
!	O	-

Le	O	-
rouleau	B-TARGET	HighQuality
de	I-TARGET	HighQuality
thon	I-TARGET	HighQuality
épicé	I-TARGET	HighQuality
était	O	-
inhabituellement	O	-
bon	O	-
et	O	-
le	O	-
tempura	B-TARGET	HighQuality
de	I-TARGET	HighQuality
crevettes	I-TARGET	HighQuality
de	I-TARGET	HighQuality
roche	I-TARGET	HighQuality
était	O	-
génial,	O	-
un	O	-
excellent	O	-
amuse-gueule	O	-
à	O	-
partager	O	-
!	O	-

Nous	O	-
y	O	-
sommes	O	-
allés	O	-
vers	O	-
9h30	O	-
un	O	-
vendredi	O	-
et	O	-
le	O	-
service	B-TARGET	HighQuality
était	O	-
excellent.	O	-

Nous	O	-
adorons	O	-
le	O	-
Pink	B-TARGET	HighQuality
Pony.	I-TARGET	HighQuality

L'endroit	B-TARGET	HighQuality
parfait.	O	-

Nourriture	B-TARGET	HighQuality
-	O	-
génial.	O	-

Service	B-TARGET	HighQuality
-	O	-
amical	O	-
et	O	-
attentif.	O	-

Ambiance	B-TARGET	HighQuality
-	O	-
détendue	O	-
et	O	-
élégante.	O	-

Ne	O	-
jugez	O	-
pas	O	-
cet	O	-
endroit	B-TARGET	HighQuality
à	O	-
première	O	-
vue,	O	-
vous	O	-
devez	O	-
l'essayer	O	-
pour	O	-
le	O	-
croire,	O	-
un	O	-
foyer	O	-
loin	O	-
de	O	-
la	O	-
maison	O	-
pour	O	-
les	O	-
cœurs	O	-
lettrés.	O	-

J'ai	O	-
mangé	O	-
ici	O	-
une	O	-
poignée	O	-
de	O	-
fois,	O	-
sans	O	-
autre	O	-
raison	O	-
que	O	-
la	O	-
commodité.	O	-

(je	O	-
traîne,	O	-
et	O	-
je	O	-
vis,	O	-
dans	O	-
le	O	-
quartier..)	O	-

la	O	-
nourriture	B-TARGET	HighQuality
est	O	-
décente.	O	-

Cependant,	O	-
c'est	O	-
le	O	-
service	B-TARGET	HighQuality
qui	O	-
me	O	-
laisse	O	-
un	O	-
mauvais	O	-
goût	O	-
dans	O	-
la	O	-
bouche.	O	-

Il	O	-
se	O	-
trouve	O	-
que	O	-
j'ai	O	-
une	O	-
politique	O	-
qui	O	-
va	O	-
de	O	-
pair	O	-
avec	O	-
un	O	-
peu	O	-
de	O	-
respect	O	-
de	O	-
soi,	O	-
qui	O	-
inclut	O	-
de	O	-
ne	O	-
pas	O	-
laisser	O	-
un	O	-
serveur	B-TARGET	HighQuality
m'intimider,	O	-
c'est-à-dire	O	-
me	O	-
faire	O	-
sentir	O	-
mal	O	-
de	O	-
demander	O	-
des	O	-
futilités	O	-
comme	O	-
de	O	-
l'eau	O	-
ou	O	-
l'addition.	O	-

Je	O	-
sais,	O	-
tu	O	-
étais	O	-
trop	O	-
occupé	O	-
à	O	-
montrer	O	-
ton	O	-
tee-shirt	O	-
vintage	O	-
et	O	-
à	O	-
avoir	O	-
l'air	O	-
de	O	-
t'ennuyer,	O	-
mais	O	-
moi,	O	-
je	O	-
suis	O	-
ici	O	-
pour	O	-
manger	O	-
et	O	-
profiter	O	-
de	O	-
la	O	-
compagnie	O	-
d'amis,	O	-
à	O	-
la	O	-
recherche	O	-
d'une	O	-
expérience	O	-
agréable.	O	-

Eh	O	-
bien,	O	-
je	O	-
ne	O	-
l'ai	O	-
pas	O	-
trouvé	O	-
là,	O	-
et	O	-
croyez-moi,	O	-
j'ai	O	-
parlé	O	-
de	O	-
mon	O	-
expérience	O	-
à	O	-
tous	O	-
ceux	O	-
à	O	-
qui	O	-
je	O	-
pense.	O	-

la	O	-
dernière	O	-
fois	O	-
que	O	-
je	O	-
suis	O	-
passé	O	-
devant,	O	-
il	O	-
semblait	O	-
plutôt	O	-
vide.	O	-
hmmm.	O	-

Cet	O	-
endroit	B-TARGET	HighQuality
doit	O	-
être	O	-
le	O	-
meilleur	O	-
restaurant	O	-
japonais	O	-
de	O	-
la	O	-
région	O	-
de	O	-
New	O	-
York.	O	-

J'ai	O	-
eu	O	-
une	O	-
grande	O	-
expérience.	O	-

La	O	-
nourriture	B-TARGET	HighQuality
est	O	-
excellente.	O	-

Le	O	-
service	B-TARGET	HighQuality
est	O	-
excellent.	O	-

J'y	O	-
suis	O	-
retourné	O	-
encore	O	-
et	O	-
encore.	O	-

J'ai	O	-
tendance	O	-
à	O	-
juger	O	-
un	O	-
restaurant	O	-
de	O	-
sushi	O	-
par	O	-
son	O	-
oursin,	B-TARGET	HighQuality
qui	O	-
était	O	-
divin	O	-
au	O	-
sushi	O	-
rose.	O	-

Il	O	-
fondait	O	-
dans	O	-
ma	O	-
petite	O	-
bouche	O	-
et	O	-
avait	O	-
la	O	-
consistance	O	-
parfaite	O	-
-	O	-
pas	O	-
trop	O	-
poissonneux,	O	-
crémeux	O	-
et	O	-
légèrement	O	-
beurré.	O	-

Les	O	-
sushis	B-TARGET	HighQuality
semblaient	O	-
assez	O	-
frais	O	-
et	O	-
étaient	O	-
proportionnés	O	-
de	O	-
manière	O	-
adéquate.	O	-

La	O	-
ration	B-TARGET	LowQuality
de	I-TARGET	LowQuality
riz	I-TARGET	LowQuality
par	I-TARGET	LowQuality
rapport	I-TARGET	LowQuality
au	I-TARGET	LowQuality
poisson	I-TARGET	LowQuality
était	O	-
également	O	-
bonne	O	-
-	O	-
ils	O	-
n'ont	O	-
pas	O	-
essayé	O	-
de	O	-
surcharger	O	-
le	O	-
riz.	O	-

Nous	O	-
avons	O	-
profité	O	-
de	O	-
l'offre	B-TARGET	HighQuality
de	I-TARGET	HighQuality
sushis	I-TARGET	HighQuality
à	I-TARGET	HighQuality
moitié	I-TARGET	HighQuality
prix	I-TARGET	HighQuality
le	O	-
samedi	O	-
et	O	-
cela	O	-
en	O	-
valait	O	-
la	O	-
peine.	O	-

Je	O	-
suis	O	-
allé	O	-
à	O	-
ce	O	-
restaurant	O	-
avec	O	-
une	O	-
femme	O	-
que	O	-
j'ai	O	-
rencontrée	O	-
récemment.	O	-

Elle	O	-
habite	O	-
à	O	-
proximité	O	-
mais	O	-
n'était	O	-
jamais	O	-
allée	O	-
dans	O	-
cet	O	-
établissement	O	-
en	O	-
pensant	O	-
que	O	-
c'était	O	-
trop	O	-
touristique.	O	-

Étonnamment,	O	-
rien	O	-
n'était	O	-
plus	O	-
loin	O	-
de	O	-
la	O	-
vérité.	O	-

Le	O	-
soir,	O	-
cet	O	-
endroit	O	-
a	O	-
attiré	O	-
une	O	-
foule	B-TARGET	HighQuality
de	O	-
New-Yorkais	O	-
bien	O	-
habillés.	O	-

La	O	-
nourriture	B-TARGET	HighQuality
était	O	-
bien	O	-
préparée	O	-
et	O	-
le	O	-
service	B-TARGET	HighQuality
impeccable.	O	-

Je	O	-
vais	O	-
y	O	-
retourner.	O	-

Après	O	-
avoir	O	-
cherché	O	-
un	O	-
restaurant	O	-
tranquille,	O	-
romantique	O	-
et	O	-
pas	O	-
trop	O	-
cher,	O	-
je	O	-
suis	O	-
tombé	O	-
sur	O	-
les	O	-
critiques	O	-
de	O	-
La	O	-
Lanterna	O	-
et	O	-
j'ai	O	-
tenté	O	-
ma	O	-
chance.	O	-

C'est	O	-
tout	O	-
simplement	O	-
comme	O	-
sortir	O	-
de	O	-
Manhattan	O	-
et	O	-
entrer	O	-
dans	O	-
un	O	-
havre	O	-
de	O	-
tranquillité.	O	-

Le	O	-
service	O	-
est	O	-
attentif,	O	-
mais	O	-
pas	O	-
imposant,	O	-
la	O	-
nourriture	O	-
est	O	-
bien	O	-
meilleure	O	-
que	O	-
celle	O	-
de	O	-
nombreux	O	-
restaurants	O	-
réputés	O	-
de	O	-
Midtown	O	-
et	O	-
la	O	-
carte	O	-
des	O	-
vins	O	-
est	O	-
vaste	O	-
et	O	-
bon	O	-
marché.	O	-

Le	O	-
menu	B-TARGET	HighQuality
Prix	I-TARGET	HighQuality
Fixe	I-TARGET	HighQuality
vaut	O	-
chaque	O	-
centime	O	-
et	O	-
vous	O	-
en	O	-
avez	O	-
plus	O	-
qu'assez	O	-
(en	O	-
quantité	O	-
ET	O	-
en	O	-
qualité).	O	-

Je	O	-
vais	O	-
y	O	-
retourner	O	-
et	O	-
je	O	-
le	O	-
recommande	O	-
chaudement	O	-
!	O	-

J'ai	O	-
mangé	O	-
le	O	-
buffet	O	-
de	O	-
midi	O	-
au	O	-
Chennai	O	-
à	O	-
quelques	O	-
reprises,	O	-
lorsque	O	-
j'étais	O	-
dans	O	-
le	O	-
quartier.	O	-

C'est	O	-
formidable,	O	-
tout	O	-
comme	O	-
le	O	-
rapport	O	-
qualité-prix.	O	-

Il	O	-
y	O	-
a	O	-
6	O	-
$	O	-
et	O	-
il	O	-
y	O	-
a	O	-
beaucoup	O	-
de	O	-
nourriture	B-TARGET	HighQuality
savoureuse,	O	-
toute	O	-
fraîche	O	-
et	O	-
continuellement	O	-
remplie.	O	-

Je	O	-
ne	O	-
suis	O	-
pas	O	-
végétarien,	O	-
mais	O	-
presque	O	-
tous	O	-
les	O	-
plats	B-TARGET	HighQuality
étaient	O	-
excellents.	O	-

Franchement,	O	-
quand	O	-
vous	O	-
comparez	O	-
ce	O	-
que	O	-
vous	O	-
pouvez	O	-
avoir	O	-
ici	O	-
pour	O	-
le	O	-
déjeuner,	O	-
par	O	-
rapport	O	-
à	O	-
McDs	O	-
ou	O	-
tant	O	-
d'autres	O	-
sandwicheries	O	-
dans	O	-
la	O	-
ville,	O	-
il	O	-
n'y	O	-
a	O	-
aucune	O	-
comparaison.	O	-

Allez-y	O	-
le	O	-
ventre	O	-
vide	O	-
et	O	-
profitez-en.	O	-

La	O	-
nourriture	B-TARGET	HighQuality
ici	O	-
est	O	-
plutôt	O	-
bonne,	O	-
mais	O	-
seulement	O	-
si	O	-
vous	O	-
aimez	O	-
l'attendre.	O	-

J'aime	O	-
les	O	-
somosas,	B-TARGET	HighQuality
le	O	-
chai	B-TARGET	HighQuality
et	O	-
le	O	-
chole,	B-TARGET	HighQuality
mais	O	-
les	O	-
dhosas	B-TARGET	HighQuality
et	O	-
le	O	-
dhal	B-TARGET	HighQuality
sont	O	-
un	O	-
peu	O	-
décevants.	O	-

Le	O	-
service	B-TARGET	HighQuality
varie	O	-
d'un	O	-
jour	O	-
à	O	-
l'autre	O	-
-	O	-
parfois	O	-
ils	O	-
sont	O	-
très	O	-
gentils,	O	-
et	O	-
parfois	O	-
non.	O	-

La	O	-
cuisine,	B-TARGET	HighQuality
cependant,	O	-
est	O	-
presque	O	-
toujours	O	-
lente.	O	-

Aussi,	O	-
précisez	O	-
si	O	-
vous	O	-
aimez	O	-
votre	O	-
nourriture	B-TARGET	HighQuality
épicée	O	-
-	O	-
c'est	O	-
plutôt	O	-
fade	O	-
si	O	-
vous	O	-
ne	O	-
l'aimez	O	-
pas.	O	-

L'ambiance	B-TARGET	HighQuality
est	O	-
jolie	O	-
et	O	-
agréable	O	-
pour	O	-
la	O	-
conversation,	O	-
donc	O	-
un	O	-
déjeuner	O	-
décontracté	O	-
ici	O	-
serait	O	-
probablement	O	-
le	O	-
mieux.	O	-

J'y	O	-
suis	O	-
allé	O	-
pour	O	-
le	O	-
23ème	O	-
anniversaire	O	-
de	O	-
ma	O	-
copine.	O	-

Si	O	-
vous	O	-
avez	O	-
déjà	O	-
été	O	-
le	O	-
long	O	-
de	O	-
la	O	-
rivière	O	-
à	O	-
Weehawken,	O	-
vous	O	-
avez	O	-
une	O	-
idée	O	-
du	O	-
haut	O	-
de	O	-
vue	B-TARGET	LowQuality
que	O	-
le	O	-
chart	O	-
house	O	-
a	O	-
à	O	-
offrir.	O	-

Ajoutez	O	-
à	O	-
cela	O	-
un	O	-
excellent	O	-
service	B-TARGET	HighQuality
et	O	-
de	O	-
la	O	-
bonne	O	-
nourriture	B-TARGET	HighQuality
à	O	-
un	O	-
prix	O	-
raisonnable	O	-
et	O	-
vous	O	-
avez	O	-
vous-même	O	-
le	O	-
début	O	-
d'une	O	-
grande	O	-
soirée.	O	-

Le	O	-
dessert,	O	-
le	O	-
gâteau	B-TARGET	LowQuality
à	I-TARGET	LowQuality
la	I-TARGET	LowQuality
lave,	I-TARGET	LowQuality
était	O	-
incroyable	O	-
et	O	-
je	O	-
le	O	-
recommande.	O	-

Une	O	-
fois	O	-
que	O	-
vous	O	-
entrez	O	-
dans	O	-
Cosette	B-TARGET	HighQuality
,	O	-
vous	O	-
vous	O	-
retrouvez	O	-
miraculeusement	O	-
dans	O	-
un	O	-
petit	O	-
bistrot	O	-
parisien	O	-
hors	O	-
des	O	-
sentiers	O	-
battus.	O	-

Ce	O	-
minuscule	O	-
restaurant	B-TARGET	HighQuality
est	O	-
aussi	O	-
confortable	O	-
que	O	-
possible,	O	-
avec	O	-
ce	O	-
certain	O	-
flair	O	-
parisien.	O	-

La	O	-
nourriture	B-TARGET	HighQuality
est	O	-
moyenne	O	-
à	O	-
supérieure	O	-
à	O	-
la	O	-
moyenne	O	-
;	O	-
la	O	-
soupe	B-TARGET	HighQuality
à	I-TARGET	HighQuality
l'oignon	I-TARGET	HighQuality
est	O	-
rassasiante	O	-
mais	O	-
pas	O	-
trop	O	-
impressionnante,	O	-
et	O	-
les	O	-
desserts	B-TARGET	HighQuality
ne	O	-
sont	O	-
pas	O	-
brillants	O	-
du	O	-
tout.	O	-

Cependant,	O	-
allez-y	O	-
pour	O	-
l'ambiance,	B-TARGET	HighQuality
et	O	-
considérez	O	-
la	O	-
nourriture	B-TARGET	HighQuality
comme	O	-
un	O	-
compagnon	O	-
pour	O	-
un	O	-
voyage	O	-
à	O	-
travers	O	-
le	O	-
monde	O	-
!	O	-

Je	O	-
n'ai	O	-
jamais	O	-
mangé	O	-
dans	O	-
ce	O	-
restaurant,	O	-
mais	O	-
après	O	-
avoir	O	-
lu	O	-
les	O	-
critiques,	O	-
j'ai	O	-
pris	O	-
un	O	-
plat	O	-
à	O	-
emporter	O	-
la	O	-
semaine	O	-
dernière.	O	-

C'ÉTAIT	O	-
HORRIBLE.	O	-

La	O	-
pizza	B-TARGET	HighQuality
a	O	-
été	O	-
livrée	O	-
froide	O	-
et	O	-
le	O	-
fromage	B-TARGET	HighQuality
n'était	O	-
même	O	-
pas	O	-
complètement	O	-
fondu	O	-
!	O	-

On	O	-
aurait	O	-
dit	O	-
du	O	-
fromage	O	-
râpé	O	-
partiellement	O	-
cuit	O	-
-	O	-
encore	O	-
en	O	-
bandes.	O	-

J'ai	O	-
mangé	O	-
dans	O	-
de	O	-
nombreuses	O	-
pizzerias	O	-
à	O	-
New	O	-
York	O	-
et	O	-
celle-ci	O	-
est	O	-
de	O	-
loin	O	-
la	O	-
pire.	O	-

Ce	O	-
doit	O	-
être	O	-
l'un	O	-
des	O	-
restaurants	O	-
les	O	-
plus	O	-
surfaits	O	-
de	O	-
Brooklyn.	O	-

La	O	-
pizza	B-TARGET	HighQuality
est	O	-
hors	O	-
de	O	-
prix	O	-
et	O	-
détrempée.	O	-

Oui,	O	-
ils	O	-
utilisent	O	-
des	O	-
ingrédients	B-TARGET	HighQuality
de	O	-
luxe,	O	-
mais	O	-
même	O	-
les	O	-
ingrédients	O	-
de	O	-
luxe	O	-
ne	O	-
font	O	-
pas	O	-
une	O	-
bonne	O	-
pizza,	B-TARGET	HighQuality
à	O	-
moins	O	-
que	O	-
quelqu'un	O	-
ne	O	-
sache	O	-
comment	O	-
faire	O	-
la	O	-
croûte	B-TARGET	HighQuality
correctement.	O	-

Une	O	-
grande	O	-
déception,	O	-
tout	O	-
autour.	O	-

Je	O	-
pense	O	-
que	O	-
j'ai	O	-
eu	O	-
les	O	-
meilleurs	O	-
repas	B-TARGET	HighQuality
de	O	-
ma	O	-
vie	O	-
au	O	-
Minnow.	O	-

Les	O	-
fruits	B-TARGET	HighQuality
de	I-TARGET	HighQuality
mer	I-TARGET	HighQuality
sont	O	-
incroyables,	O	-
il	O	-
y	O	-
a	O	-
une	O	-
bonne	O	-
carte	B-TARGET	HighQuality
des	I-TARGET	HighQuality
vins,	I-TARGET	HighQuality
et	O	-
le	O	-
menu,	B-TARGET	HighQuality
qui	O	-
change	O	-
constamment,	O	-
offre	O	-
toujours	O	-
de	O	-
bonnes	O	-
surprises.	O	-

La	O	-
combinaison	O	-
d'ingrédients	B-TARGET	HighQuality
super	O	-
frais	O	-
dans	O	-
les	O	-
plats	O	-
est	O	-
inhabituelle	O	-
mais	O	-
vraiment	O	-
délicieuse.	O	-

Cela	O	-
vaut	O	-
le	O	-
déplacement	O	-
depuis	O	-
Manhattan.	O	-

J'y	O	-
étais	O	-
vendredi	O	-
soir.	O	-

Le	O	-
meilleur	O	-
pastrami	B-TARGET	HighQuality
que	O	-
j'ai	O	-
jamais	O	-
mangé	O	-
et	O	-
une	O	-
grande	O	-
portion	B-TARGET	HighQuality
sans	O	-
être	O	-
ridicule.	O	-

Et	O	-
j'ai	O	-
été	O	-
dans	O	-
de	O	-
nombreuses	O	-
épiceries	O	-
fines	O	-
de	O	-
New	O	-
York.	O	-

Ma	O	-
femme	O	-
a	O	-
pris	O	-
les	O	-
crevettes	B-TARGET	HighQuality
frites	I-TARGET	HighQuality
qui	O	-
sont	O	-
énormes	O	-
et	O	-
a	O	-
adoré.	O	-

Le	O	-
prix	O	-
n'est	O	-
pas	O	-
plus	O	-
élevé	O	-
que	O	-
celui	O	-
d'un	O	-
traiteur	O	-
de	O	-
Jersey,	O	-
mais	O	-
il	O	-
est	O	-
bien	O	-
meilleur.	O	-

En	O	-
tant	O	-
que	O	-
Japonais	O	-
d'origine,	O	-
j'ai	O	-
vécu	O	-
dans	O	-
la	O	-
région	O	-
de	O	-
Tristate	O	-
pendant	O	-
plus	O	-
de	O	-
8	O	-
ans,	O	-
mais	O	-
j'ai	O	-
été	O	-
tellement	O	-
surpris	O	-
par	O	-
cet	O	-
endroit.	B-TARGET	HighQuality

